,Product_ID,Comment,Skin_Tone,Skin_Type
47,1058331261,i dry sensitive skin tried many expensive american sunscreens i found one this one honestly perfect it scent white cast comes tube white applies clear stinging dry skin cause breakouts i never gotten sunburnt wearing i also worn makeup without issues this also better canmake mermaid sunscreen opinion i love sunscreen much i even got mom mother day gift,Fair,Dry
48,1058331261,i normal dry skin isehan kiss me mommy sunscreen works beautifully skin it applies effortlessly absorb fast heavy tacky feeling leaves dewy finish no white cast i medium skin tone pilling upon application tried many suncreens past best far new holy grail sunscreen,Medium,Dry
49,1058331261,this gorgeous sunscreen it thick spreads really easily across skin like sunscreen essence full sunscreen texture i bought based kelly driscoll recommendation used term grippy really feel gripping onto skin creating great sun protection awesome alcohol fragrance free gentle perfect sensitive skin also really could work oily dry thick light super happy spf highly recommend definitely repurchase,Light,Dry
50,1058331261,tried today first time really lightweight absorbed quickly hydrating dry completely perfect children people dry skin combination skin use feels amazing pill,Light Medium,Combination
51,1058331261,another wonderful japanese sunscreen free alcohol fragrance layers really well day weigh skin the finish little shiny i found i use moisturising lotion underneath instead cream seems keep shiny look control recommend sensitive skin,Fair,Combination
52,1058331261,i impressed sunscreen it spreads nicely cosmetically elegant waterproof fragrance alcohol free perfect sensitive skin also offers great uva uvb protection will definitely purchase,Fair,Combination
53,1058331261,this sunscreen works great mature dry skin gives bit glow,Light Medium,Dry
54,1058331261,finally a complete 50 spf sting eyes i tried many i always got reactions but kiss me mommy spf different i adore it i bought 2 bottles regret i bought i see item rarely stock,Light,Combination
55,1058331261,i already fan sunscreen normally buy larger bottle one shaped like bear this mini size perfect going holiday travel,Light,Dry
56,1058331261,mum love spf sensitive rosacea acne prone skin react product however using isehan spf reaction stinging watery eyes breakouts it must sensitive skin con size small time stock i definitely purchase future does anyone know product back stock,Light Medium,Dry
57,1058331261,this better i think omi verdio spf 50 although similar it dries quicker shine disappears will happily use recommend,Fair,Normal
58,1058331261,i think best sunscreen ever for shiny say biossance elta md sunscreens drmtlgy sunscreens even though water resistant it sting eyes spell pill bear mind sunscreen functionality skin also depends came for example i used cerave tub elta md uv element tinted literally grease screen face like know get pores with sunscreen utilizes newer filters lovely sensitive acne prone skin i using ceramedx soothing facial lotion applying sunscreen also like 1 toner 1 essence 3 serums moisturizer still goes like dream,Medium,Combination
59,1058331261,i recommend sunscreen people dry skin give greasy look experience,Light Medium,Dry
60,1058331261,love it super good sunscreen leaves slightly oily looking i take i wish bigger bottle i go sunscreen really fast otherwise complaints,Light,Oily
61,1058331261,this sun cream amazing light texture perfect oily skin i repurchase definitely,Medium,Oily
62,1058331261,finally found exactly i looking after whole purito debacle i need new sunscreen wow one amazing no white cast fragrance lightweight texture leaves nice glow without overly greasy water resistant it kind reminds krave beet shield terms texture i oily acne prone skin made break in winter i use light moisturizer underneath warmer days i get away using moisturizer sunscreen one i love much i already bought 2 backups affordable,Light Medium,Combination
63,1058331261,the perfect sunscreen dry skin gives great dewy finish,Light,Dry
64,1058331261,i happy i purchased i looking spf easy use feels nice skin much it milky consistency layers easily skin absorbs pretty fast there absolutely no white cast i used i already tell repurchase long time,Medium,Combination
65,1058331261,love sunscreen happy i tried in am i wash face towel dry put it moisturizing water resistant cast free it perfect i wish option buy 16oz 1 gallon i could sustainable spf usage,Light Medium,Normal
66,1058331261,this excellent sunscreen provides high protection without white cast extreme greasiness it pill makeup burn eyes either i wish always stock,Fair,Dry
67,1058331261,this new hg go sunscreen leaves cast absorbs quickly perfect sensitive eyes skin highly recommend,Light,Normal
68,1058331261,really light weight sinks skin really quickly leaves cool feeling skin leaves white cast far i aware packaging really cute,Light,Combination
69,1058331261,very good spf sensitive skin great make base white cast,Light Medium,Combination
70,1058331261,besides loving name 50 spf sunscreen i also love texture dr dray recommended usual correct assessment the product goes beautifully fragrance free just wish came bigger tube i see going real fast highly recommend,Medium,Combination
71,1058331261,i long avoided sunscreen felt like mask watching dr dray youtube serious sun care i bought sunscreen hopes making daily habit i comfortable new favorite skin care product it super lightweight melts skin feel heavy caked it smell drying skin you probably look little shiny fade minutes i wish came bigger size,Light,Dry
72,1058331261,this part first asian sunscreen haul i tried summer i found shiny combination skin i gave another chance winter i loved hydrating still lightweight perfect i dealing dryness peeling retinol it irritate skin whatsoever i sensitive skin,Light,Combination
73,1058331261,this product cute bag i always get excited use it blends well white cast light medium skin however i find i reapply throughout day eyes begin sting water this occurs many chemical sunscreens i used i surprised everything else a book,Light Medium,Combination
74,1058331261,i picky sunscreen using liquid suncreen innisfree blueberry one i love lot longer find way buy i decided try the formula runny absorbs quick although still leaves slightly oily feeling skin bad point i annoyed the oily feeling go away i like much innisfree one,Light,Combination
75,1058331261,very nice spread nicely white cast sting eyes irrited skin the texture light finish skin shiny hydrating enough winter it water sweat resistent i use something else i exercice,Fair,Combination
76,1058331261,probably best waterproof sunscreen tried unfortunately i would recommend daily use leave bit sticky finish probably due facts waterproof furthermore sting eyes nice texture will repurchase summer,Light,Combination
77,1058331261,the consistency spreadability great however stings eyes i rub day also summer travel eyes sweating i gave boyfriend also whines stings eyes it also gives shiny forehead but happens almost chemical sunscreens i tried i combo skin,Medium,Combination
78,1058331261,lightweight effective waterproof sunscreen the reason i give 5 stars i think may breaking i prone breakouts but nothing else changed skincare,Light Medium,Combination
79,1058331261,i liked sunscreen perfect it gives wide spectrum sunprotection spreads well skin white cast but leaves shiny finish i like it made look greasy,Light,Combination
80,1058331261,right go spf i spending time outside it non irritating feels fairly nice applied every spf 50 high uvb protection i tried made break fact one amazing it pill little reapply much skincare underneath i find pilling noticeable rub face dried i also find face feel bit oily dry end day i wear though i sure good hydrating mist would help while room improvement i found anything i like nearly much let alone anything affordable,Fair,Combination
81,1058331261,great choice looking sunscreen without irritants alcohols fragrances lightweight hydrating minor cons bit shiny stings little around eyes fair eyes sensitive peoples definitely would repurchase,Light Medium,Oily
82,1058331261,i find nice gentle watery sunscreen reminds typical korean sunscreens comes bonus water resistant it bit shiny side benefit water resistant however i found 3 4 hours run eyes starts stinging quite bit the sunscreen also covers face shiny layer ends quite bit drying several hours big deal breaker but people normal oily skin would work great very elegant minus shine,Fair,Dry
83,1058331261,i excited try sunscreen provides good coverage contain fragrances essential oils it lightweight absorbs well leave white cast unfortunately skin really appreciate sunscreen much i hoped would i gonna using body instead it worth giving try though,Light,Dry
84,1058331261,this sunscreen sticky skin looked super greasy as skin really oily summer product i like smell sting eyes hours i felt need wash blot face i liked use body skin lot dryer though people dry skin definitely love sunscreen,Fair,Combination
85,1058331261,good sunscreen leaves face shiny af currently using beach since water resistant care look lol,Light Medium,Combination
86,1058331261,this sunscreen shiny skin forming glossy film top played well makeup top fine go glowy look i naturally anyway i happy spf50 pa waterproof fragrance alcohol free formulation i realised broke tiny whiteheads unlike acne i usually prone so i stopped using face using neck till runs won repurchase,Fair,Combination
87,1058331261,i somewhat oily dehydrated skin compromised skin barrier i looking hydrating sunscreen without alcohol this sunscreen light hydrating sink skin completely i would liked it still nice first choice i prefer canmake mermaid skin gel uv spf but i believe would perfect someone dry skin type,Light,Oily
88,1058331261,spreads extremely easy significant smell decent size japanese sunscreen however oily thought finish way dewy my forehead like tv,Light Medium,Oily
89,1092052818,a month ago i received sample sunscreen i love texture i tested i purchase immediately amazing sensitive skin i definitely buying,Light Medium,Dry
90,1092052818,i actually bought sunscreen i think like primer little tint purply blueish used morning first time skin likes i used primer used sunscreen good measure since i convinced enough,Light,Combination
91,1092052818,its scent made wonderstruck i totally love it brought back time child i used pick wonderful magnolia flowers garden i would definitely advice product dry skin since really moisturising i combination skin oily areas especially forehead first sight effect pleasant i decided put setting powder all hours ysl i loved i reckon would good make primer,Light,Combination
92,1092052818,i love stuff i accidentally got tone version instead regular blue version honestly i even care i want try kind i also want stop using one this great makeup makeup days i notice white cast skin either way has super light scent irritate skin i super sensitive skin well i wear triple layer sunscreen i say helped prevent sun damage i sure bonus uv protection hurt the thing i really like packaging i way stand straight side i like grip back win lose will buying regrets,Light,Dry
93,1092052818,i got sample i recieved previous purchase it slightly purple cast disappears 2 minutes i liked tone effect package really cute comfy carry bag reaplying,Light,Dry
94,1092052818,this work maybe work people darker skin tone the feel texture great gave strange lilac white cast flattering,Light,Combination
95,1071367602,great product small bit oily need shake well using i prefer using winter use cream version summer great product otherwise,Medium,Normal
96,1071367602,i actually prefer anessa perfect milk gold bottle blue cap 2020 formula the fragrance biore less strong goes away faster on skin type biore less shiny compared anessa both matte skin least biore eventually sets decent finish my friend finds sunscreen matte ymmv like anessa leave white cast due zinc oxide skintones nc30 the biore liquid texture best applied straight onto face i find sunscreen pretty dehydrating i layer lots hydrating products underneath would repurchase hot humid summer months outdoor activities,Light Medium,Normal
97,1071367602,not sure i got expired sunscreen quality weird it extremely liquidy given milk sunscreens but one water also left weird white cast it also pilled clung dry patches just white chalky weird mess i really wanted like alas it awful i tread caution order directly biore,Light Medium,Combination
98,1099798105,drying applied serums moisturizer still dried watery similar make prem spf buy light cast dried,Light,Combination
99,1099798105,i love texture milky consistency sunscreen fact easy apply it leave minimal white cast disappears however little drying i wear moisturizer underneath one,Tan,Combination
100,1099798105,i saw great reviews asian skin care reddit thread every says holy grail product expectations pretty high the formula good sensitive skin irritate skin however i like way finish feels looks fine feels sticky even soaks good wearing makeup,Fair,Dry
101,1099798105,i finish bottle however pills lot especially clothes rubbing skin,Fair,Dry
102,1075338426,as title said one best sunscreen i used i chose whitening one i regretting choice i hyperpigmentation literally makes disappear couple weeks use my skin glowing protected well amazing i definitely purchasing,Medium Deep,Combination
103,1075338426,this sunscreen affordable nice i finished bought second bottle can live without,Fair,Combination
104,1075338426,i loving sunscreen even summer i bought snail uv one made skin look brighter matt finish personally love it light skin absorbes fast well definitely feel greasy oily sticky perfect oily skin like mine i rather medium light skin tone rubbing well left skin look bright rather white but think darker skin tones might leave white cast i would compare smell baby powder smell surely strong i definitely repurchasing one,Light Medium,Oily
105,1075338426,i love sunscreen days skin drier side light airy gel texture a slight fragrance goes away,Fair,Oily
106,1075338426,i nervous i seen anyone recommending people color thought would little white cast i wear makeup work anywhere i recommend anyone,Deep,Combination
107,1075338426,this one favorite sunscreen not oily non sticky it also doesnt strong scent also love the coverage also perfect light skin looks i already foundation bb cream,Light,Oily
108,1075338426,for price amazing stuff my skin loves white spot nothing so rich good,Light,Dry
109,1075338426,great consistency white traces left application perfect protection vaccay sardegna,Light Medium,Combination
110,1075338426,this sunscreen thicker texture apply recommended amount face look extremely white first just keep massaging skin eventually absorb the result overly oily sticky leave skin looking super greasy like sunscreens with careful application caused eye irritation problem brands i also really appreciate thin spout tube allows control much product comes it very light floral scent overwhelming definitely recommend,Light Medium,Combination
111,1075338426,this somehow one favorite spf this lightweight non greasy perfectly sets unto face protects,Medium,Combination
112,1075338426,i kind skeptical first considering cheap sunscreen i completely convinced one best sunscreen i ever used it ligthweight needs moment absorb leave white cast it protects skin perfectly even wear makeup top peel now excuse i going go ahead buy,Fair,Oily
113,1075338426,i always feel nice hydrated using sunscreen it takes minute sink rest assured white cast one favorites favorite sunscreen i used like gift friends i love much please give try,Fair,Combination
114,1075338426,wonderful susncreen very moisturizing importantly break it might seem like gonna leave white cast first evenly distributed skin absorbs quickly ends looking perfectly even,Light Medium,Combination
115,1075338426,i used get snail one they good to honest i like snail one better one good,Medium,Dry
116,1075338426,no sticky use it works well skin make irritate face,Medium,Dry
117,1075338426,ahh love soooo much really goooood im definitely gonna buy,Light,Normal
118,1075338426,i using sunscreen months i like alot the consistency thick blend well leave whitecast brighten skin quite bit much i get pimples using sunscreen also doesnt leave skin glowy,Light,Combination
119,1075338426,it nice sun cream it work well combination skin it caused brake outs heavy it light nice smell irritate skin it leaves white residue i spread evenly super visible is sticky absorbs fast skin i using two months,Light Medium,Combination
120,1075338426,i liked much feel heavy make skin look shiny matte either looks good i like smell strong pretty,Medium,Combination
121,1075338426,i became love product first use i bought two whitening ones best decision i ever made haha after couple times i noticed really whitening effect it non sticky spreads smoothly absorbing fast without white cast really good my skin also feels moisturized use make looks good and also since i using product oily skin became less oily so i recommending everyone really worth 33,Light Medium,Oily
122,1075338426,good spf hidrating effect no white cast burn sting eyes yesstyle always good choice i love site i would buy everything,Light Medium,Combination
123,1075338426,i searching new sunscreen i using purito sunscreen involved scandal i wanted replacement one i wanted sunscreen free bad ingredients like alcohol sunscreen so also searching good sunscreen high spf level good ingredients i really recommend one,Medium,Dry
124,1075338426,the size nice big i love i wish mire brands would sunscreen needs reapplied often tube goes fast i recommend sunscreen irritation far,Medium,Oily
125,1075338426,great inexpensive sunscreen awesome beginners budget teens,Light Medium,Normal
126,1075338426,great sun cream really good price large tube does leave whitecast non sticky i recommend,Light,Dry
127,1075338426,i absolutely recommend spf i sensitive combination skin it absorb quickly i oily either matte using,Light Medium,Combination
128,1075338426,this great light weight sunscreen feel greasy i love goopy normal sunscreens layers well makeup highly recommend 10 10 afforable,Fair,Combination
129,1075338426,it definitely creamy takes bit effort work nothing bad gives little flashback dewy finish oily one supposed whitening i recomend peaple darker skin whitening one i love evens tone skin could work good primer also great value money setback stings eyes i super sensitive eyes chemical sunscreen i guess expected will repurchase bottle also beautiful,Light,Combination
130,1075338426,i love heavy non greasy absorbs quickly leaves skin nourished smooth helped lot redness scars acne definitely recommended,Light,Combination
131,1075338426,this great job protecting skin i happy skin cancer,Tan,Combination
132,1075338426,i purchased mom loves far she uses everyday claims seen brightening effect face she usually hates wearing sunscreen says likes texture one enough wear daily,Medium,Normal
133,1075338426,i tried many foundation one work brightening greasy,Light,Dry
134,1075338426,lotion light weight has little bit soapi smlell has fragrance smell nice,Medium,Normal
135,1075338426,this second time purchasing product it works well accurate description i continue buy,Fair,Combination
136,1075338426,sunscreen amazing i love even aunt asked buy it barely white cast minimal beginning applied,Light,Dry
137,1075338426,bought whitening version works well leave white cast anything like feel greasy heavy break highly sensitive skin 10 10 would recommend,Fair,Dry
138,1075338426,i like sunscreen cause irritation skin,Light,Normal
139,1075338426,context my skin dry acne prone medium tan dark spots hyperpigmentation i use sunscreen get worse the ab sunscreens i tried past year purito shiseido makep rem very tentatively i say best one it smells like fresh chemically overly fragranced it goes like moisturizer smooth creamy without greasy shine get sunscreens it also thicker consistency xa0the ab sunscreens i tried milky preference no white cast absorbs quickly this one cosmetically elegant goes well makeup even thicker texture last importantly burn chemical combination sunscreens usually burn sensitive skin eyes problem one the thing i know sure level uv protection i typically burn sometimes hard gauge whether sunscreen actually working i stopped using purito whole spf level scandal i keeping fingers crossed sunscreen actually spf50 pa works intended glorified moisturizer,Medium,Dry
140,1075338426,it sunscreen i like carry around i personally digressions sunscreens i say one take awhile rub leave white cast bit rubbing afterwards skin look bright overall good sunscreen,Light,Combination
141,1075338426,i using snail version i think i found perfect sunscreen it break works really well sensitive skin it whitecast i mind however i think would work well poc,Fair,Dry
142,1075338426,though bottle small lasted good five months daily application the cucumber scent wonderful leaves white cast i sure snail stuff made difference skin i liked product,Medium,Combination
143,1075338426,i prefer missha sunblock honestly works great well didn leave sort sticky feeling face actually felt really moisturizing,Light,Combination
144,1075338426,affordable sunscreen helps skin no white cast i swear skin got better i started using thanks snail,Light Medium,Combination
145,1075338426,i wear average sunnie days except days active playing sports outdoor underneath makeup light weighted whitening one seems also toning effect make skin look better even without makeup,Light Medium,Combination
146,1075338426,best affordable sunscreen leave light whitecast would cautious tanner skin types job peel underneath makeup huge issue,Light,Oily
147,1075338426,bouthgt mum loves i order future,Medium,Dry
148,1075338426,i using biore shiseido facial sunscreens years i decided give one try big snail fan it slightly thicker previous ones i used also feels less drying sits better makeup i love results low price cherry top,Light,Combination
149,1075338426,this sunscreen great better sunscreen i tried date i purchased second time it lightweight leave white cast it also odor i use every day daily skin care routine if looking really great affordable sunscreen gets job done i totally recommend one try,Light Medium,Combination
150,1075338426,no white cast sinks light feeling clogging natural finish i would say since i sure waterproof i sweat lot summer i go outside i would wear sunscreen mostly indoors it cosmetically elegant,Medium,Combination
151,1075338426,light pleasant cucumber scent leaves bit white cast skin tone medium light i use correct amount 1 4 tsp probably suitable deeper skin tones doesn irritate skin although bi shiny finish greasy would repurchase price point,Light Medium,Combination
152,1075338426,that snail sunscreen amazing lightweight white cast hydrating greasy feels good skin definitely winner,Olive,Oily
153,1075338426,i using sun bock regularly friends noticed difference my skin look crisp slight glow love small enough take carry bags i travel will continue ordering add onto morning routine,Light Medium,Normal
154,1075338426,it creamy moisturising i notoriously dry sensitive skin caused breakouts it sits well makeup smell good the cream easy squeeze issue brands,Light Medium,Dry
155,1075338426,i wanted try physical sunscreen since i already chemical one biore one surprisingly good i got snail one leave white cast runnier consistency hydrates without making feel greasy recommended friends like,Medium,Combination
156,1075338426,white patches smooth blend perfectly highly recommended,Light Medium,Dry
157,1075338426,white patches smooth blend perfectly highly recommended,Light Medium,Dry
158,1075338426,its good suncream its pretty cheap i would prefer drugstore sunscream,Medium,Oily
159,1075338426,i love it looks natural absorbs gick i use everyday i recommend would like skin little lighter im comfortable lighter,Light,Combination
160,1075338426,bought orange one honestly way better expensive korean suncreams ive tried far absorbs really nicely doesnt leave shine love finish texture nice soft kinda smells like artificial watermelon flavouring cucumber something idk describe actually like think smells fresh also good value money use suncream every day love theres bit extra 70ml bottle also evened skin tone reduced redness face even fully absorbed wasnt expecting pleasant surprise perfect im definitely buying,Fair,Combination
161,1075338426,this sun cream great winter it hydrating absorbs right away does leave white cast,Fair,Combination
162,1075338426,it good product ima using gets hotter idk,Light Medium,Normal
163,1075338426,not i use product mother sister used years we happy satisfied it oily and works described,Light Medium,Dry
164,1075338426,i got orange version amazing no whitecast works perfectly nice moisturizer it last price good,Medium,Combination
165,1075338426,i break clump makeup i like,Light Medium,Combination
166,1075338426,i using year i love it feels light soft skin i like sticky like many ones i tried it goes well foundation mixed since sometimes foundations feel dry skin,Fair,Combination
167,1075338426,it affordable sunscreen goes face really well there also scent i like strong overall great sunscreen i like use everyday since sunny i live,Light Medium,Oily
168,1075338426,nice product the main reason i choose sunscreen amount its huge tube generous amount product inside i use sunscreen also primer make additional protection and make stays day long its non whitening skin problem,Fair,Combination
169,1075338426,tried loads sunscreen one one best i tried can go without putting face it leaves face dewy glow finish,Medium,Combination
170,1075338426,really nice sunscreen wearing makeup doesn make skin oily no white cast,Fair,Combination
171,1075338426,texture thick watery weird smell tho strong would buy,Light Medium,Combination
172,1075338426,this sunscreen good i just need little less dime sized amount cover whole face neck i got white one white cast noticeable in opinion even outs skin lot rather whiten keep mind i dark skin i really recommend sunscreen,Deep,Oily
173,1075338426,love sun protection cream moisturising absorbs well lovely texture no shine really lovely feeling one skin easily reaply recommend,Light Medium,Combination
174,1075338426,i sun allergy im allergic sensitive perfumes this sun screen amazing no irritation sticky feeling i order 3th time d,Fair,Dry
175,1075338426,it feels hydrating skin i notice white cast skin light sure white cast darker skin tones i like feeling sunscreen,Light,Combination
176,1075338426,it third purchase i loving sunscreen using every day last year half it job protecting also acting great base primer makeup,Light,Combination
177,1075338426,it greasy mineral smell kinda strong i sensitive nose it went away quite fast i use neck sunscreen,Light Medium,Combination
178,1075338426,i like bought twice pretty stable sunscreen make skin feel oily though thicker lotiony side instead watery side,Light,Combination
179,1075338426,normal sunscreen said withou sticky my skin feels soft protected i use,Light,Combination
180,1075338426,first time buying sunscreen yesstyle disappoint the fact whitening sunblock actually effective makes proud lol also i really like greasy sticky feel layer oil resting face overall product affordable works well i definitely purchase,Light Medium,Combination
181,1075338426,bought whitening one sunscreen amazing buying future literally good evens skintone oily looking,Light Medium,Dry
182,1075338426,leave white cast feels refreshing skin,Light,Combination
183,1075338426,use body sunscreen affordable really good sticky,Light Medium,Oily
184,1075338426,loving sunscreen far heavy greasy either definitely favorite ive tried left fresh feeling compared sunscreens,Tan,Combination
185,1075338426,i love sunblocks it oily whitened even skin tone great wear foundation,Fair,Normal
186,1075338426,it almost sense plus really moisturizing skin spread nicely it white cast non sticky it really gentle around eye areas i still put face lotion hand cut skip lotion it decently affordable amount get,Light,Oily
187,1075338426,great affordable sunscreen it leave white cast worry the finish great well it spreads nicely utilize pea sized amount means one tube lasts long time well i think use everyday could last whole season i bought two one order really good stuff i recommend sunscreen anyone looking good high spf sunscreen weird cast finish,Light,Combination
188,1075338426,the sun block doesnt leave white cast skin really easy apply it also subtle scent nice,Tan,Combination
189,1075338426,i oily af zone make greasy it however quite strong sunscreen smell,Medium,Combination
190,1075338426,i first purchased sunscreen spring one version try i liked it great reviews cheap around 7 euros bit discount i trust 100 after i tried i ordered 5 snail version officially declaring suncreen summer i probably order whitening one future i grew love the drawback i put many layers underneath quickly tends pile bit so nowadays i either use morning easily doubles moisturiser combination skin i time play around different layers i wait bit applying so things considered manageable flaw important enough make lose star,Light,Combination
191,1075338426,i always issues sunburn darkening face summer seasons this solved problems,Tan,Combination
192,1075338426,i love scent slightly floral i typically like scent traditional spf bonus it also leave white cast,Light Medium,Oily
193,1094847880,i assumed tube sun cream would bit bigger item compact,Tan,Combination
194,1070439015,i bought cream use face sun really amazing the fresh feeling like heaven day beach this absolutely one fav creams world,Light Medium,Combination
